author;ID_core_pubs;Sloupec1;Odkaz na isvavai.cz;Kód výsledku;Dodavatel;Název v původním jazyce;Název v českém jazyce;pubs_title_eng;Druh;Poddruh;Poddruh (alt);Jazyk;Obor - skupina;Obor;Vědní obor;Stav uplatnění výsledku;Rok uplatnění;Kód důvěrnosti;Počet výskytů výsledku;Počet tvůrců celkem;Počet domácích tvůrců;list;Popis výsledku v pův. jazyce;abstract;keywords;URL s plným textem výsledku;Odkaz na údaje z výzkumu;DOI výsledku;ID předkladatele;Předkladatel;Kategorie;Právní forma;Ičo;Název organizace;Ulice sídla;Město sídla;PSČ sídla;Země sídla;Region sídla;Kraj sídla;Okres sídla;Kód předkladatele OJ;Předkladatel OJ;Označení dodávky dat;Datum poslední dodávky;Specifikace;Kontrolní číslo;Název periodika / sborníku;ISBN;ISSN;e-ISSN;Svazek periodika;Číslo periodika v rámci uvedeného svazku;Název nakladatele resp. objednatele;Místo vydání;Stát vydavatele periodika;Počet stran knihy;Počet stran výsledku;Strana od-do;Kód UT WoS článku podle Web of Science;EID výsledku v databázi Scopus;Způsob publikování výsledku;Předpoklad zveřejnění textu výsledku;Místo konání akce;Datum konání nebo zahájení akce;Typ akce podle státní příslušnosti účastníků;Seznam návazností na VA **;Období hodnocení;Finální známka;;;;
2;59;39;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F15%3A10296703%21RIV16-MSM-11240___;RIV/00216208:11240/15:10296703;MSM;Ženský orgasmus, historická reminiscence a současné názory;Ženský orgasmus, historická reminiscence a současné názory;Female orgasm, historical reminiscence and current views;J;;;cze;A - Společenské vědy;AN - Psychologie;0;U;2015;S;2;3;3;Krejčová, Lucie: Pastor, Zlatko: Klapilová, Kateřina;"Ženský orgasmus je, na rozdíl od mužského vyvrcholení, daleko komplikovanější psychosomatická reakce a je obestřen řadou nejasností. Liší se mechanismem svého vzniku, intenzitou a délkou prožitku, vnějšími projevy i vnitřními subjektivními prožitky. Postoje k ženskému orgasmu se u jednotlivých vědců značně liší. Existuje mnoho teorií o jeho funkci i patofyziologické podstatě. Stále probíhají debaty o tom, jakým způsobem může žena orgasmu dosáhnout a o tom, jaká je vlastně povaha ""pravého"" ženského orgasmu. Jedna ze základních typologií rozděluje ženský orgasmus podle místa stimulované oblasti, tedy na klitoridální, vaginální a smíšený. Nejčastější rozpory se týkají právě existence a významu orgasmu navozeného zevním drážděním klitorisu nebo orgasmu generovaného výlučně vaginální stimulací. Naše práce se zaměřila na shrnutí vývoje názorů na zmíněné charakteristiky ženského orgasmu.";"Female orgasm is much more complicated psychosomatic response than orgasm in men and is shrouded in a number of certainties. Differences are in mechanism of origin, intensity and length of experience, in external and internal subjective manifestations. The scientists' approach to female orgasm is considerably diverse. Many theories about its function and pathophysiology exist. Still there are debates about how female may reach a climax and what is character of ""real"" female orgasm. One of basic typologies divides the orgasm based on stimulated location into clitoral, vaginal and combined. The most frequent disagreements are in existence and importance of orgasm induced either by outer clitoral or vaginal stimulation. Our article is focused on the development of opinions of previously mentioned characteristics of female orgasm.";female sexuality: clitoral orgasm: vaginal orgasm;;;;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV16-MSM-11240___/01:1;24.05.2016;RIV/00216208:11240/15:10296703!RIV16-MSM-11240___;191597689;Sexuológia;;1335-8820;;II.15;2;Sexuológia;;SK;;4;07.X;;;;;;;;;;;;I, S;;
2;60;40;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11110%2F14%3A10173854%21RIV15-GA0-11110___;RIV/00216208:11110/14:10173854;GA0;Current Hormonal Contraceptive Use Predicts Female Extra Pair and Dyadic Sexual Behavior: Evidence Based on Czech National Survey Data;;Current Hormonal Contraceptive Use Predicts Female Extra Pair and Dyadic Sexual Behavior: Evidence Based on Czech National Survey Data;J;;;eng;F - Lékařské vědy;FL - Psychiatrie, sexuologie;0;U;2014;S;5;6;1;Klapilová, Kateřina: Cobey, Kelly: Wells, Timothy: Roberts, Craig: Weiss, Petr: Havlíček, Jan;Data from 1155 Czech women (493 using oral contraception, 662 non-users), obtained from the Czech National Survey of Sexual Behavior, were used to investigate evolutionary-based hypotheses concerning the predictive value of current oral contraceptive (OC) use on extra-pair and dyadic (in-pair) sexual behavior of coupled women. Specifically, the aim was to determine whether current OC use was associated with lower extra-pair and higher in-pair sexual interest and behavior, because OC use suppresses cyclical shifts in mating psychology that occur in normally cycling women. Zero-inflated Poisson (ZIP) regression and negative binomial models were used to test associations between OC use and these sexual measures, controlling for other relevant predictors (e.g., age, parity, in-pair sexual satisfaction, relationship length). The overall incidence of having had an extra-pair partner or one-night stand in the previous year was not related to current OC use (the majority of the sample had not);Data from 1155 Czech women (493 using oral contraception, 662 non-users), obtained from the Czech National Survey of Sexual Behavior, were used to investigate evolutionary-based hypotheses concerning the predictive value of current oral contraceptive (OC) use on extra-pair and dyadic (in-pair) sexual behavior of coupled women. Specifically, the aim was to determine whether current OC use was associated with lower extra-pair and higher in-pair sexual interest and behavior, because OC use suppresses cyclical shifts in mating psychology that occur in normally cycling women. Zero-inflated Poisson (ZIP) regression and negative binomial models were used to test associations between OC use and these sexual measures, controlling for other relevant predictors (e.g., age, parity, in-pair sexual satisfaction, relationship length). The overall incidence of having had an extra-pair partner or one-night stand in the previous year was not related to current OC use (the majority of the sample had not);sexual desire: mate choice: menstrual cycle: mate-retention: extra-pair behavior: hormonal contraceptives;;;;orjk:11110;Univerzita Karlova / 1. lékařská fakulta;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11110;1. lékařská fakulta;RIV15-GA0-11110___/01:1;11.05.2015;RIV/00216208:11110/14:10173854!RIV15-GA0-11110___;152470094;Evolutionary Psychology;;1474-7049;;12;1;Evolutionary Psychology;;JP;;17;36-52;3,44E+11;;;;;;;;;;;P (GAP407/11/1464), P (GPP407/12/P819);;
2;61;41;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F14%3A10289453%21RIV15-GA0-11240___;RIV/00216208:11240/14:10289453;GA0;Jak neměřit ženu (Standardizace stimulů pro měření ženského sexuálního vzrušení);Jak neměřit ženu (Standardizace stimulů pro měření ženského sexuálního vzrušení);How (not) to measure a woman (Standardization of stimuli for measurement of female sexual arousal);O;;;cze;A - Společenské vědy;AC - Archeologie, antropologie, etnologie;0;U;2014;S;2;2;2;Klapilová, Kateřina: Krejčová, Lucie;Měření ženské sexuální vzrušivosti představuje jak v rámci primárního výzkumu, tak v rámci klinické praxe, řadu problémů. Zejména disproporce mezi subjektivně vnímaným vzrušením žen a fyziologicky měřenou sexuální odezvou (např. vaginální fotopletysmografie (VPG), termistor), velká variabilita v subjektivních preferencích žen a jejich nízká reaktivita na statické obrazové stimuli je zřejmě důvodem, že není k dispozici standardizovaná sada eroticko-sexuálních stimulů pro ženy. V naší studii bude měřeno vzrušení (subjektivní i fyziologické - pomocí VPG a termistoru GETA) 4 sad sexuálně-erotických stimulů rozdílné povahy (vizuální statické stimuly, vizuální pohyblivé stimuly, řízená erotické imaginace, čtení erotických textů). Vhodnost zařazení stimulů ijednotlivých sad a jejich standardizace bude provedena na základě výsledků měření u vzorku 70 žen v reproduktivním věku, bez diagnostikovaných sexuálních problémů, na vzorku 30 žen se sexuálními dysfunkcemi (např. MKN-10: Nedostatek nebo;The measurement of female sexual arousal within the primary research as well as in clinical practice suffers from several difficulties. In particular, the discrepancy between subjectively perceived sexual excitement and physiological arousal (e.g. changein vaginal pulse amplitude or in vaginal temperature) was found. Moreover, the enormous variability in subjective preferences of women for male stimuli appearance together with their low sexual reactivity to static visual erotic stimuli contribute to the fact that standardized set of erotic stimuli for women is recently not available.;sexuology: ethology: psychology;;;;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV15-GA0-11240___/01:1;11.05.2015;RIV/00216208:11240/14:10289453!RIV15-GA0-11240___;152549062;;;;;;;;;;;;;;;;;;;;;;;;I, S, S, P (GPP407/12/P819);;
2;62;42;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F14%3A10289468%21RIV15-GA0-11240___;RIV/00216208:11240/14:10289468;GA0;Oral Contraception and Romantic Relationships - From the Lab to the Real World;;Oral Contraception and Romantic Relationships - From the Lab to the Real World;J;;;eng;A - Společenské vědy;AN - Psychologie;0;U;2014;S;4;4;1;Klapilová, Kateřina: Havlíček, Jan: Roberts, Craig S.: Cobey, Kelly;We review recent evidence that suggests that oral contraceptives may influence the dynamics of sexual relationships and the human pair-bond. Hormonal birth control likely has positive effects on cementing the pair-bond by decoupling sex from conception.However, changes in women's evolved mate preferences associated with initiation or discontinuation of hormonal contraception may alter attraction to her partner, with potentially negative consequences for sexual satisfaction. We describe the evidence forsuch changes produced by laboratory studies, including prospective experimental designs, and how the consequences of such changes are being explored beyond the laboratory. In view of the growing prevalence of modern hormonal contraceptive methods acrossthe globe, further study of such effects is urgently required.;We review recent evidence that suggests that oral contraceptives may influence the dynamics of sexual relationships and the human pair-bond. Hormonal birth control likely has positive effects on cementing the pair-bond by decoupling sex from conception.However, changes in women's evolved mate preferences associated with initiation or discontinuation of hormonal contraception may alter attraction to her partner, with potentially negative consequences for sexual satisfaction. We describe the evidence forsuch changes produced by laboratory studies, including prospective experimental designs, and how the consequences of such changes are being explored beyond the laboratory. In view of the growing prevalence of modern hormonal contraceptive methods acrossthe globe, further study of such effects is urgently required.;relationship satisfaction: libido: sexual desire: attractiveness: the pill: mate choice;http://media.anthro.univie.ac.at/ishe_journal/index.php/heb/article/view/103/108;;;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV15-GA0-11240___/01:1;11.05.2015;RIV/00216208:11240/14:10289468!RIV15-GA0-11240___;152549079;Human Ethology Bulletin;;2224-4476;;29;3;Human Ethology Bulletin;;AT;;10;IV.13;;;;;;;;;;;;I, P (GPP407/12/P819);;
2;63;43;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F14%3A10289177%21RIV15-GA0-11240___;RIV/00216208:11240/14:10289177;GA0;Partner Choice, Relationship Satisfaction, and Oral Contraception: The Congruency Hypothesis;;Partner Choice, Relationship Satisfaction, and Oral Contraception: The Congruency Hypothesis;J;;;eng;A - Společenské vědy;AN - Psychologie;0;U;2014;S;4;9;1;Havlíček, Jan: Klapilová, Kateřina: Roberts, S. Craig: Little, Anthony C.: Burriss, Robert P.: Cobey, Kelly D.: Jones, Benedict C.: DeBruine, Lisa: Petrie, Marion;Hormonal fluctuation across the menstrual cycle explains temporal variation in women's judgment of the attractiveness of members of the opposite sex. Use of hormonal contraceptives could therefore influence both initial partner choice and, if contraceptive use subsequently changes, intrapair dynamics. Associations between hormonal contraceptive use and relationship satisfaction may thus be best understood by considering whether current use is congruent with use when relationships formed, rather than byconsidering current use alone. In the study reported here, we tested this congruency hypothesis in a survey of 365 couples. Controlling for potential confounds (including relationship duration, age, parenthood, and income), we found that congruency in current and previous hormonal contraceptive use, but not current use alone, predicted women's sexual satisfaction with their partners. Congruency was not associated with women's nonsexual satisfaction or with the satisfaction of their male;Hormonal fluctuation across the menstrual cycle explains temporal variation in women's judgment of the attractiveness of members of the opposite sex. Use of hormonal contraceptives could therefore influence both initial partner choice and, if contraceptive use subsequently changes, intrapair dynamics. Associations between hormonal contraceptive use and relationship satisfaction may thus be best understood by considering whether current use is congruent with use when relationships formed, rather than byconsidering current use alone. In the study reported here, we tested this congruency hypothesis in a survey of 365 couples. Controlling for potential confounds (including relationship duration, age, parenthood, and income), we found that congruency in current and previous hormonal contraceptive use, but not current use alone, predicted women's sexual satisfaction with their partners. Congruency was not associated with women's nonsexual satisfaction or with the satisfaction of their male;masculinity: MHC: major histocompatibility complex: hormonal contraception: sexual desire: romantic relationships: mate choice: menstrual cycle;http://dx.doi.org/10.1177/0956797614532295;;10.1177/0956797614532295;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV15-GA0-11240___/01:1;11.05.2015;RIV/00216208:11240/14:10289177!RIV15-GA0-11240___;152549045;Psychological Science;;0956-7976;;25;7;Psychological Science;;US;;7;1497-1503;3,40E+11;;;;;;;;;;;I, P (GA14-02290S), P (GPP407/12/P819);;
2;64;44;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F14%3A10272130%21RIV15-MSM-11240___;RIV/00216208:11240/14:10272130;MSM;Prevalence zoofilního chování v české sadomasochistické komunitě;Prevalence zoofilního chování v české sadomasochistické komunitě;Prevalence of zoophilia (sexual contact with animals) in Czech sado-masochistic comunity;D;;;cze;A - Společenské vědy;AN - Psychologie;0;U;2014;S;1;9;5;Schejbalová, Andrea: Klapilová, Kateřina: Bártová, Klára: Varella Valentova, Jaroslava: Krejčová, Lucie: Weiss, Petr: Kleisner, Karel: Keil, Petr: Binter, Jakub;Tento výzkum se soustředil na ochotu věnovat se sexuálním aktivitám zahrnujícím sexuální kontakt se zvířetem v sado-masochistické (SM) komunitě a jeho zjištěním je, že v SM komunitě je vyšší procento jedinců, kteří by byli takové chování ochotni provozovat (asi 9%), než v běžné populaci (2-5%). Tento výsledek je zajímavý z pohledu sexuologie, protože podporuje zjištění, že sexuální vzrušení je možné zvýšit skrze praktiky, které by se za běžných podmínek byly znechucující a nepreferované a to zejména, usubmisivních jedinců.;This study focussed on will to have sexual contact with animals in sado-masochistic (SM) comunity. Its most important finding is that within the comunity the prevalence is much higher (aprox. 9 %) than in regular population (2-5%). This result is important and relates to phenomenon of disgust increasing sexual arrousal through realization of sexual practices that would normally be foud disgusting. This phenomenon pays especially for submissives.;sado-masochism: zoophilia: disgust: sexual arrousal;;;;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV15-MSM-11240___/01:1;29.05.2015;RIV/00216208:11240/14:10272130!RIV15-MSM-11240___;152343736;Metodologické problémy identifikace a interpretace sociálních deviací;978-80-905443-1-4;;;;;Masarykova česká sociologická společnost. Sekce sociální patologie;Praha;;;4;129-131;;;;;Červená nad Vltavou;09.04.2014;;;;WRD;;I, S;;
2;65;45;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F14%3A10287101%21RIV15-GA0-11240___;RIV/00216208:11240/14:10287101;GA0;Toxoplasmosis can be a sexually transmitted infection with serious clinical consequences. Not all routes of infection are created equal;;Toxoplasmosis can be a sexually transmitted infection with serious clinical consequences. Not all routes of infection are created equal;J;;;eng;E - Biovědy;EG - Zoologie;0;U;2014;S;4;3;1;Flegr, Jaroslav: Klapilová, Kateřina: Kaňková, Šárka;Toxoplasma gondii infects about 30% of the human population. Common sources of infection are oocysts in cat faeces contaminating drinking water or unwashed vegetables, undercooked meat containing tissue cysts, and organ transplants from infected donors containing tissue cysts. However, very often, it is not possible to identify any potential source of infection in mothers of children with congenital toxoplasmosis. Here we present a hypothesis suggesting that toxoplasmosis is transmitted from infected men to noninfected women during unprotected sexual intercourse, which can result in the most serious form of disease, congenital toxoplasmosis.;Toxoplasma gondii infects about 30% of the human population. Common sources of infection are oocysts in cat faeces contaminating drinking water or unwashed vegetables, undercooked meat containing tissue cysts, and organ transplants from infected donors containing tissue cysts. However, very often, it is not possible to identify any potential source of infection in mothers of children with congenital toxoplasmosis. Here we present a hypothesis suggesting that toxoplasmosis is transmitted from infected men to noninfected women during unprotected sexual intercourse, which can result in the most serious form of disease, congenital toxoplasmosis.;sheep: behavior: hypothesis: personality: semen: humans: schizophrenia: risk-factors: congenital toxoplasmosis: gondii infection;http://dx.doi.org/10.1016/j.mehy.2014.05.019;;10.1016/j.mehy.2014.05.019;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV15-GA0-11240___/01:1;11.05.2015;RIV/00216208:11240/14:10287101!RIV15-GA0-11240___;152550134;Medical Hypotheses;;0306-9877;;83;3;Medical Hypotheses;;GB;;4;286-289;3,42E+11;;;;;;;;;;;I, P (GAP303/11/1398);;
2;66;46;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F14%3A10285114%21RIV15-GA0-11240___;RIV/00216208:11240/14:10285114;GA0;Vocal modulation during courtship increases proceptivity even in naive listeners;;Vocal modulation during courtship increases proceptivity even in naive listeners;J;;;eng;A - Společenské vědy;AN - Psychologie;0;U;2014;S;4;7;4;Leongomez, Juan David: Binter, Jakub: Kubicová, Lydie: Stolařová, Petra: Klapilová, Kateřina: Havlíček, Jan: Roberts, S. Craig;Speakers modulate their voice when talking to infants, but we know little about subtle variation in acoustic parameters during speech in adult social interactions. Because tests of perception of such variation are hampered by listeners' understanding ofsemantic content, studies often confine speech to enunciation of standard sentences, restricting ecological validity. Furthermore, apparent paralinguistic modulation in one language may be underpinned by specific parameters of that language. Here we circumvent these problems by recording speech directed to attractive or unattractive potential partners or competitors, and testing responses to these recordings by naive listeners, across both a Germanic (English) and a Slavic (Czech) language. Analysis ofacoustic parameters indicates that men's voices varied F-o most in speech towards potential attractive versus unattractive mates, while modulation of women's Fo variability was more sensitive to competitors, with higher variability when t;Speakers modulate their voice when talking to infants, but we know little about subtle variation in acoustic parameters during speech in adult social interactions. Because tests of perception of such variation are hampered by listeners' understanding ofsemantic content, studies often confine speech to enunciation of standard sentences, restricting ecological validity. Furthermore, apparent paralinguistic modulation in one language may be underpinned by specific parameters of that language. Here we circumvent these problems by recording speech directed to attractive or unattractive potential partners or competitors, and testing responses to these recordings by naive listeners, across both a Germanic (English) and a Slavic (Czech) language. Analysis ofacoustic parameters indicates that men's voices varied F-o most in speech towards potential attractive versus unattractive mates, while modulation of women's Fo variability was more sensitive to competitors, with higher variability when t;Intrasexual competition: Mate choice: Fundamental frequency: Human voice;http://dx.doi.org/10.1016/j.evolhumbehav.2014.06.008;;10.1016/j.evolhumbehav.2014.06.008;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV15-GA0-11240___/01:1;11.05.2015;RIV/00216208:11240/14:10285114!RIV15-GA0-11240___;152550117;Evolution and Human Behavior;;1090-5138;;35;6;Evolution and Human Behavior;;US;;8;489-496;3,43E+11;;;;;;;;;;;I, S, S, P (GAP407/10/1303);;
2;67;47;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F13%3A10173719%21RIV14-GA0-11240___;RIV/00216208:11240/13:10173719;GA0;An Evolutionary Approach Offers a Fresh Perspective on the Relationship Between Oral Contraception and Sexual Desire;;An Evolutionary Approach Offers a Fresh Perspective on the Relationship Between Oral Contraception and Sexual Desire;J;;;eng;A - Společenské vědy;AN - Psychologie;0;U;2013;S;4;4;1;Roberts, Craig: Cobey, Kelly: Klapilová, Kateřina: Havlíček, Jan;Concern about the impact of oral contraceptive (OC) use on women's sexual functioning, particularly lowered sexual desire (or libido), has been expressed for almost as long asOCs have been available. Despite numerous studies over several decades, however, we still do not know the underlying mechanism for negative effects nor can we predict which women will suffer from them (Sanders, Graham, Bass, & Bancroft, 2001).;Concern about the impact of oral contraceptive (OC) use on women's sexual functioning, particularly lowered sexual desire (or libido), has been expressed for almost as long asOCs have been available. Despite numerous studies over several decades, however, we still do not know the underlying mechanism for negative effects nor can we predict which women will suffer from them (Sanders, Graham, Bass, & Bancroft, 2001).;Sexual Desire: Oral Contraception;http://download.springer.com/static/pdf/641/art%253A10.1007%252Fs10508-013-0126-9.pdf?auth66=1394978997_d87cbc816ff70d8664f762274ae3bbe5&ext=.pdf;;10.1007/s10508-013-0126-9;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV14-GA0-11240___/01:1;29.05.2014;RIV/00216208:11240/13:10173719!RIV14-GA0-11240___;56756019;Archives of Sexual Behavior;;0004-0002;;42;8;Archives of Sexual Behavior;;US;;8;1369-1375;3,28E+11;;;;;;;;;;;I, P (GPP407/12/P819);;
2;68;48;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F13%3A10196834%21RIV14-MSM-11240___;RIV/00216208:11240/13:10196834;MSM;More Frequent Vaginal Orgasm Is Associated with Experiencing Greater Excitement from Deep Vaginal Stimulation;;More Frequent Vaginal Orgasm Is Associated with Experiencing Greater Excitement from Deep Vaginal Stimulation;J;;;eng;F - Lékařské vědy;FL - Psychiatrie, sexuologie;0;U;2013;S;1;3;2;Brody, Stuart: Klapilová, Kateřina: Krejčová, Lucie;The aim of this study is to examine the association of VOC (vaginal orgasm consistency with: (i) sexual arousability perceived from deep vaginal stimulation (compared with middle and shallow vaginal stimulation and clitoral stimulation), and (ii) whethervaginal stimulation was present during the woman's first masturbation. The findings suggest (i) stimulating the vagina during early life masturbation might indicate individual readiness for developing greater vaginal responsiveness, leading to adult greater VOC, and (ii) current sensitivity of deep vaginal and cervical regions is associated with VOC, which might be due to some combination of different neurophysiological projections of the deep regions and their greater responsiveness to penile stimulation.;The aim of this study is to examine the association of VOC (vaginal orgasm consistency with: (i) sexual arousability perceived from deep vaginal stimulation (compared with middle and shallow vaginal stimulation and clitoral stimulation), and (ii) whethervaginal stimulation was present during the woman's first masturbation. The findings suggest (i) stimulating the vagina during early life masturbation might indicate individual readiness for developing greater vaginal responsiveness, leading to adult greater VOC, and (ii) current sensitivity of deep vaginal and cervical regions is associated with VOC, which might be due to some combination of different neurophysiological projections of the deep regions and their greater responsiveness to penile stimulation.;Early Sexual Experience: Masturbation: Vaginal Orgasm: Vagina: Sexual Intercourse;http://dx.doi.org/10.1111/jsm.12153;;10.1111/jsm.12153;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV14-MSM-11240___/01:1;29.05.2014;RIV/00216208:11240/13:10196834!RIV14-MSM-11240___;56587802;Journal of Sexual Medicine;;1743-6095;;10;7;Journal of Sexual Medicine;;GB;;7;1730-1736;3,21E+11;;;;;;;;;;;I, S;;
2;69;49;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11240%2F13%3A10173720%21RIV14-GA0-11240___;RIV/00216208:11240/13:10173720;GA0;Oral Contraceptives and Sexual Desire: Replies to Graham and Bancroft (2013) and Puts and Pope (2013);;Oral Contraceptives and Sexual Desire: Replies to Graham and Bancroft (2013) and Puts and Pope (2013);J;;;eng;A - Společenské vědy;AN - Psychologie;0;U;2013;S;4;4;1;Roberts, Craig: Cobey, Kelly: Klapilová, Kateřina: Havlíček, Jan;In our Letter (Roberts, Cobey, Klapilova',&Havl?'cvek, 2013), we proposed that insights from studies on mate preferences may provide new avenues for understanding the relationship between use of oral contraceptives (OCs) and women's sexual desire. In thecontext of growing evidence from studies by evolutionary psychologists that indicate OCs alter women's partnerpreferences,wepresented evidence to suggest thatquantification of effects of OCs on sexual desire will be improved if (1) thetarget ofwomen'sdesireismore clearlydefinedwhenit is beingmeasured and (2) women's history ofOCuse, specifically at the time of initiating her current relationship, is also considered alongside current use. In commentaries on our Letter, Graham and Bancroft (2013) andPutsandPope (2013) raised a number of points, which we seek to address here.;In our Letter (Roberts, Cobey, Klapilova',&Havl?'cvek, 2013), we proposed that insights from studies on mate preferences may provide new avenues for understanding the relationship between use of oral contraceptives (OCs) and women's sexual desire. In thecontext of growing evidence from studies by evolutionary psychologists that indicate OCs alter women's partnerpreferences,wepresented evidence to suggest thatquantification of effects of OCs on sexual desire will be improved if (1) thetarget ofwomen'sdesireismore clearlydefinedwhenit is beingmeasured and (2) women's history ofOCuse, specifically at the time of initiating her current relationship, is also considered alongside current use. In commentaries on our Letter, Graham and Bancroft (2013) andPutsandPope (2013) raised a number of points, which we seek to address here.;Sexual Desire: Oral Contraceptives;http://download.springer.com/static/pdf/948/art%253A10.1007%252Fs10508-013-0236-4.pdf?auth66=1394979625_9e954d00ef0e30f742c7fe27026397e8&ext=.pdf;;10.1007/s10508-013-0236-4;orjk:11240;Univerzita Karlova / Fakulta humanitních studií;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11240;Fakulta humanitních studií;RIV14-GA0-11240___/01:1;29.05.2014;RIV/00216208:11240/13:10173720!RIV14-GA0-11240___;56756500;Archives of Sexual Behavior;;0004-0002;;43;8;Archives of Sexual Behavior;;US;;4;03.VI;3,29E+11;;;;;;;;;;;I, P (GPP407/12/P819);;
2;70;50;https://www.isvavai.cz/riv?s=jednoduche-vyhledavani&ss=detail&h=RIV%2F00216208%3A11210%2F13%3A10173733%21RIV14-GA0-11210___;RIV/00216208:11210/13:10173733;GA0;Ženská sexualita v průběhu menstruačního cyklu;Ženská sexualita v průběhu menstruačního cyklu;Female sexuality during menstrual cycle;J;;;cze;F - Lékařské vědy;FL - Psychiatrie, sexuologie;0;U;2013;S;6;3;1;Klapilová, Kateřina: Weiss, Petr: Havlíček, Jan;Review shrnuje poznatky evolučně-psychologickýh výzkumů týkajících se změn v ženské atraktivitě, receptivitě, proceptivitě a partnerských preferencí, které se objevují v průběhu menstruačního cyklu.;The following review summarizes the evolutionary-psychological research of adaptive changes in female attractiveness, recptivity, proceptivity and mate preferences across the menstrual cycle.;female sexuality: sexual steroids: menstrual cycle;;;;orjk:11210;Univerzita Karlova / Filozofická fakulta;J;VVS;216208;Univerzita Karlova v Praze;Ovocný trh 560;Praha;11000;CZ;CZ01;CZ010;CZ0100;11210;Filozofická fakulta;RIV14-GA0-11210___/01:1;29.05.2014;RIV/00216208:11210/13:10173733!RIV14-GA0-11210___;56647912;Sexuológia;;1335-8820;;neuveden;1;Sexuológia;;SK;;10;13-22;;;;;;;;;;;;I, P (GPP407/12/P819);;
