zpusob-vypisu;kod;nazev-originalni;nazev-anglicky;nazev-cesky;druh;poddruh;jazyk;vedni-obor;obor-skupina;obor;rok-uplatneni;kod-duvernosti;pocet-vyskytu;pocet-tvurcu-celkem;pocet-tvurcu-domaci;jmeno;prijmeni;cizi-statni-prislusnik;statni-prislusnost;domaci-tvurce;vedidk;orcid;scopusid;researcherid;klicova-slova;anotace-originalni;anotace-anglicky;anotace-cesky;www;doi-vysledku;www-vyzkum;j-nazev-periodika;j-issn;j-eissn;j-svazek-periodika;j-cislo-periodika;j-stat;j-pocet-stran;j-strana-oddo;j-kod-utwos;j-eid;j-oa-zpusob;j-oa-termin;predkladatel-id;predkladatel-nazev;dodavatel;rok-sberu;specifikace;datum-dodani;kontrolni-cislo;dalsi-vyskyty-vysledku;jine-vyskyty-vysledku;vyzkumne-aktivity;navaznosti
výskyt;RIV/61388955:_____/10:00356821;Uncoupled multireference state-specific Mukherjee's coupled cluster method with triexcitations;Uncoupled multireference state-specific Mukherjee's coupled cluster method with triexcitations;;J;;eng;;C;CF;2010;S;2;3;3;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];"We have developed the uncoupled version of multireference Mukherjee's coupled cluster method with connected triexcitations. The method has been implemented in ACES II program package. The agreement between the uncoupled and the standard version of Mukherjee's multireference coupled cluster method has been reported previously at the singles and doubles level by Das et al. [J. Mol. Struct.: THEOCHEM 79, 771 (2006); Chem. Phys. 349, 115 (2008)]. The aim of this article is to investigate this method further, in order to establish how its performance changes with the size of the basis set, size of the model space, multireference character of different molecules, and inclusion of connected triple excitations. Assessment of the new method has been performed on the singlet methylene, potential energy curve of fluorine molecule, and third b (1)Sigma(+)(g) electronic state of oxygen molecule.";"We have developed the uncoupled version of multireference Mukherjee's coupled cluster method with connected triexcitations. The method has been implemented in ACES II program package. The agreement between the uncoupled and the standard version of Mukherjee's multireference coupled cluster method has been reported previously at the singles and doubles level by Das et al. [J. Mol. Struct.: THEOCHEM 79, 771 (2006); Chem. Phys. 349, 115 (2008)]. The aim of this article is to investigate this method further, in order to establish how its performance changes with the size of the basis set, size of the model space, multireference character of different molecules, and inclusion of connected triple excitations. Assessment of the new method has been performed on the singlet methylene, potential energy curve of fluorine molecule, and third b (1)Sigma(+)(g) electronic state of oxygen molecule.";;;;;Journal of Chemical Physics;0021-9606;;133;13;US;8;;000282699800009;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;GA0;2011;RIV/61388955:_____/10:00356821!RIV11-GA0-61388955;30.05.2011;12824296;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329383;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;;J;;eng;;C;CF;2008;S;2;2;2;Ondøej;Demel;OCR;CZ;A;7013507;;;;[List];"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";;;;;Journal of Chemical Physics;0021-9606;;128;10;US;22;;000254025300010;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2010;RIV/61388955:_____/08:00329383!RIV10-AV0-61388955;26.05.2010;12140315;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329383;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;;J;;eng;;C;CF;2008;S;2;2;2;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";;;;;Journal of Chemical Physics;0021-9606;;128;10;US;22;;000254025300010;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2010;RIV/61388955:_____/08:00329383!RIV10-AV0-61388955;26.05.2010;12140315;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329383;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;;J;;eng;;C;CF;2008;S;2;2;2;Ondøej;Demel;OCR;CZ;A;7013507;;;;[List];"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";;;;;Journal of Chemical Physics;0021-9606;;128;10;US;22;;000254025300010;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;GA0;2010;RIV/61388955:_____/08:00329383!RIV10-GA0-61388955;20.05.2010;12242386;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329383;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;Multireference Brillouin-Wigner coupled cluster method with singles, doubles, and triples: Efficient implementation and comparison with approximate approaches;;J;;eng;;C;CF;2008;S;2;2;2;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";"We have developed an efficient implementation of the multireference Brillouin-Wigner coupled cluster method with full iterative treatment of connected singles, doubles, and triples. Its computational costs are too high for applications to larger molecules; however, it can be used as a useful tool for benchmarking approximate methods. Performance of the method has been tested on the ground and low-lying excited states of the oxygen molecule and on the singlet-triplet gap in methylene; the results are ingood agreement with experimental data.";;;;;Journal of Chemical Physics;0021-9606;;128;10;US;22;;000254025300010;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;GA0;2010;RIV/61388955:_____/08:00329383!RIV10-GA0-61388955;20.05.2010;12242386;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329382;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;;J;;eng;;C;CF;2008;S;2;3;3;Kiran;Bhaskaran-Nair;CIZ;IN;A;;;;;[List];We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;;;;;Journal of Chemical Physics;0021-9606;;129;18;US;24;;000260944300007;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2010;RIV/61388955:_____/08:00329382!RIV10-AV0-61388955;26.05.2010;12140296;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329382;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;;J;;eng;;C;CF;2008;S;2;3;3;Ondøej;Demel;OCR;CZ;A;7013507;;;;[List];We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;;;;;Journal of Chemical Physics;0021-9606;;129;18;US;24;;000260944300007;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2010;RIV/61388955:_____/08:00329382!RIV10-AV0-61388955;26.05.2010;12140296;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329382;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;;J;;eng;;C;CF;2008;S;2;3;3;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;;;;;Journal of Chemical Physics;0021-9606;;129;18;US;24;;000260944300007;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2010;RIV/61388955:_____/08:00329382!RIV10-AV0-61388955;26.05.2010;12140296;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329382;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;;J;;eng;;C;CF;2008;S;2;3;3;Kiran;Bhaskaran-Nair;CIZ;IN;A;;;;;[List];We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;;;;;Journal of Chemical Physics;0021-9606;;129;18;US;24;;000260944300007;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;GA0;2010;RIV/61388955:_____/08:00329382!RIV10-GA0-61388955;20.05.2010;12242362;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329382;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;;J;;eng;;C;CF;2008;S;2;3;3;Ondøej;Demel;OCR;CZ;A;7013507;;;;[List];We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;;;;;Journal of Chemical Physics;0021-9606;;129;18;US;24;;000260944300007;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;GA0;2010;RIV/61388955:_____/08:00329382!RIV10-GA0-61388955;20.05.2010;12242362;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/08:00329382;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;Multireference state-specific Mukherjee's coupled cluster method with noniterative triexcitations;;J;;eng;;C;CF;2008;S;2;3;3;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;We have formulated and implemented the multireference Mukherjee's coupled cluster method with connected singles, doubles, and perturbative triples [MR MkCCSD(T)] in the ACES II program package. Assessment of the new method has been performed on the firstthree electronic states of the oxygen molecule and on the automerization barrier of cyclobutadiene, where a comparison with other multireference CC treatments and with experimental data where available. The MR MkCCSD(T) method seems to be a promising candidate for an accurate, yet computationally tractable, treatment of systems where the static correlation plays an important role.;;;;;Journal of Chemical Physics;0021-9606;;129;18;US;24;;000260944300007;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;GA0;2010;RIV/61388955:_____/08:00329382!RIV10-GA0-61388955;20.05.2010;12242362;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/06:00044326;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireferenèní Brillouin-Wignerova metoda vázaných klastrù s neiterativním poruchovým zahrnutím triple excitací;J;;eng;;C;CF;2006;S;2;2;2;Ondøej;Demel;OCR;CZ;A;7013507;;;;[List];We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;Vyvinuli a implementovali jsme stavovì specifickou Brillouin-Wignerovu metodu vázaných klastrù s single, double a neiterativnì poruchovì zahrnutými triple excitacemi, nazývanou MR BWCCSD(T), pro obecný poèet referenèních konfigurací s uzavøenými a otevøenými slupkami. Pro dùkaz pøesnosti této metody jsme provedli výpoèty tøí nejnižších elektronických stavù molekuly kyslíku a automerizaèní bariéru cyklobutadienu. V pøípadì molekuly kyslíku jsou výsledky v dobré shodì ve srovnání s výsledky spoèítanými metodou MR BWCCSDTalpha. U molekuly cyklobutadienu bylo zjištìno, že efekt zahrnutých triple excitací je malý, což je rovnìž ve shodì s pøedešlými studiemi Balkové a Bartletta [J. Chem. Phys. 101, 8972 (1994)].;;;;Journal of Chemical Physics;0021-9606;;124;14;US;7;144112;;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2007;RIV/61388955:_____/06:00044326!RIV07-AV0-61388955;05.09.2008;10484886;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/06:00044326;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireferenèní Brillouin-Wignerova metoda vázaných klastrù s neiterativním poruchovým zahrnutím triple excitací;J;;eng;;C;CF;2006;S;2;2;2;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;Vyvinuli a implementovali jsme stavovì specifickou Brillouin-Wignerovu metodu vázaných klastrù s single, double a neiterativnì poruchovì zahrnutými triple excitacemi, nazývanou MR BWCCSD(T), pro obecný poèet referenèních konfigurací s uzavøenými a otevøenými slupkami. Pro dùkaz pøesnosti této metody jsme provedli výpoèty tøí nejnižších elektronických stavù molekuly kyslíku a automerizaèní bariéru cyklobutadienu. V pøípadì molekuly kyslíku jsou výsledky v dobré shodì ve srovnání s výsledky spoèítanými metodou MR BWCCSDTalpha. U molekuly cyklobutadienu bylo zjištìno, že efekt zahrnutých triple excitací je malý, což je rovnìž ve shodì s pøedešlými studiemi Balkové a Bartletta [J. Chem. Phys. 101, 8972 (1994)].;;;;Journal of Chemical Physics;0021-9606;;124;14;US;7;144112;;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;AV0;2007;RIV/61388955:_____/06:00044326!RIV07-AV0-61388955;05.09.2008;10484886;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/06:00044326;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireferenèní Brillouin-Wignerova metoda vázaných klastrù s neiterativním poruchovým zahrnutím triple excitací;J;;eng;;C;CF;2006;S;2;2;2;Ondøej;Demel;OCR;CZ;A;7013507;;;;[List];We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;Vyvinuli a implementovali jsme stavovì specifickou Brillouin-Wignerovu metodu vázaných klastrù s single, double a neiterativnì poruchovì zahrnutými triple excitacemi, nazývanou MR BWCCSD(T), pro obecný poèet referenèních konfigurací s uzavøenými a otevøenými slupkami. Pro dùkaz pøesnosti této metody jsme provedli výpoèty tøí nejnižších elektronických stavù molekuly kyslíku a automerizaèní bariéru cyklobutadienu. V pøípadì molekuly kyslíku jsou výsledky v dobré shodì ve srovnání s výsledky spoèítanými metodou MR BWCCSDTalpha. U molekuly cyklobutadienu bylo zjištìno, že efekt zahrnutých triple excitací je malý, což je rovnìž ve shodì s pøedešlými studiemi Balkové a Bartletta [J. Chem. Phys. 101, 8972 (1994)].;;;;Journal of Chemical Physics;0021-9606;;124;14;US;7;144112;;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;MSM;2007;RIV/61388955:_____/06:00044326!RIV07-MSM-61388955;24.07.2007;10616230;[List];[List];[List];[List]
výskyt;RIV/61388955:_____/06:00044326;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireference Brillouin-Wigner coupled clusters method with noniterative perturbative connected triples;Multireferenèní Brillouin-Wignerova metoda vázaných klastrù s neiterativním poruchovým zahrnutím triple excitací;J;;eng;;C;CF;2006;S;2;2;2;Jiøí;Pittner;OCR;CZ;A;6643604;;;;[List];We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;We developed and implemented the state-specific Brillouin-Wigner coupled cluster method with singles, doubles, and noniterative perturbative triples, called MR BWCCSD(T), for a general number of closed- and open-shell reference configurations. To assessthe accuracy of the method, we performed calculations of the three lowest electronic states of the oxygen molecule and of the automerization barrier of cyclobutadiene. For the oxygen molecule, the results were in a good agreement in comparison with thoseof the iterative MR BWCCSDT alpha method. For cyclobutadiene, the effect of connected triples was found to be minor, which is in agreement with the previous study by and Balkova and Bartlett [J. Chem. Phys. 101, 8972 (1994)].;Vyvinuli a implementovali jsme stavovì specifickou Brillouin-Wignerovu metodu vázaných klastrù s single, double a neiterativnì poruchovì zahrnutými triple excitacemi, nazývanou MR BWCCSD(T), pro obecný poèet referenèních konfigurací s uzavøenými a otevøenými slupkami. Pro dùkaz pøesnosti této metody jsme provedli výpoèty tøí nejnižších elektronických stavù molekuly kyslíku a automerizaèní bariéru cyklobutadienu. V pøípadì molekuly kyslíku jsou výsledky v dobré shodì ve srovnání s výsledky spoèítanými metodou MR BWCCSDTalpha. U molekuly cyklobutadienu bylo zjištìno, že efekt zahrnutých triple excitací je malý, což je rovnìž ve shodì s pøedešlými studiemi Balkové a Bartletta [J. Chem. Phys. 101, 8972 (1994)].;;;;Journal of Chemical Physics;0021-9606;;124;14;US;7;144112;;;;;ico:61388955;Ústav fyzikální chemie J. Heyrovského AV ÈR, v. v. i.;MSM;2007;RIV/61388955:_____/06:00044326!RIV07-MSM-61388955;24.07.2007;10616230;[List];[List];[List];[List]
